,index,MARS,known_types,Obp19d,Obp56d,Obp83a,seq_batch,seq_depth,HDBSCAN_attempt,Or85c,5-HT1A,5-HT2B,Type,annotated
136,ORNnuclei_adult_nSybUNC84GFP_P2_H3,3,DC2,0.0,0.0,7.725661,Plate #2 (unc84::GFP) (unc84::GFP),71202,11,0.0,0.0,12.573727,Or_DC2,DC2
137,ORNnuclei_adult_nSybUNC84GFP_P6_K3,2,DM2,3.4366815,0.0,0.0,Plate #6 (unc84::GFP),712258,3,0.0,0.0,3.0035894,Or_DM2,DM2
138,ORNnuclei_adult_nSybUNC84GFP_P7_K6,2,DM2,0.0,0.0,0.0,Plate #7 (unc84::GFP),502460,3,0.0,0.0,3.452996,Or_DM2,DM2
139,ORN_10day_nuclei_P3_B20,24,NaN,12.511649,10.525716,7.5355935,Plate #3 (lam::GFP),959137,14,0.0,0.0,0.0,Or_MARS24,unannotated
140,ORNnuclei_adult_nSybUNC84GFP_P10_O18,24,DL5,11.431707,7.243094,12.1498785,Plate #10 (unc84::GFP),418628,14,0.0,0.0,1.7607557,Or_MARS24,unannotated
141,ORNnuclei_adult_nSybUNC84GFP_P6_J12,4,VA1v,9.857283,0.0,11.531656,Plate #6 (unc84::GFP),111165,10,0.0,0.0,11.604317,Or_VA1v,VA1v
142,ORN_10day_nuclei_P3_A11,5,DA1,9.284445,0.0,0.0,Plate #3 (lam::GFP),520410,4,0.0,0.0,14.429557,Or_DA1,DA1
143,ORNnuclei_adult_nSybUNC84GFP_P1_N24,7,NaN,2.533319,0.0,0.0,Plate #1 (unc84::GFP),208811,-1,0.0,0.0,0.0,Or_DC1,DC1
144,ORNnuclei_adult_nSybUNC84GFP_P10_C16,20,NaN,12.08,5.887159,10.246232,Plate #10 (unc84::GFP),481224,1,0.0,0.0,2.3662715,Ir_MARS20,unannotated
145,ORNnuclei_adult_nSybUNC84GFP_P10_G9,14,DM1/VA2,7.1098766,0.0,5.3283997,Plate #10 (unc84::GFP),153140,7,0.0,0.0,9.806721,Or_DM1,DM1
146,ORNnuclei_adult_nSybUNC84GFP_P10_O19,13,NaN,11.599154,7.711221,10.783142,Plate #10 (unc84::GFP),258918,1,0.0,0.0,0.0,Ir_DP1m_DC4,DP1m_DC4
147,ORN_10day_nuclei_P3_N22,1,NaN,10.985931,0.0,14.892016,Plate #3 (lam::GFP),2011715,2,0.0,0.0,1.3168784,Or_DM4,DM4
148,ORNnuclei_adult_nSybUNC84GFP_P10_G4,3,DC2,10.134135,9.315399,10.04275,Plate #10 (unc84::GFP),260961,11,0.0,0.0,9.983913,Or_DC2,DC2
149,ORNnuclei_adult_nSybUNC84GFP_P7_K9,22,NaN,12.798685,5.226515,13.475296,Plate #7 (unc84::GFP),109769,12,0.0,0.0,0.0,Or_MARS22,unannotated
150,ORNnuclei_adult_nSybUNC84GFP_P7_E5,0,V,10.415493,5.2562876,8.337981,Plate #7 (unc84::GFP),80600,0,0.0,0.0,0.0,Gr_V,V
151,ORNnuclei_adult_nSybUNC84GFP_P6_F20,1,DM4,12.805387,4.430736,11.65547,Plate #6 (unc84::GFP),243111,2,0.0,0.0,2.354268,Or_DM4,DM4
152,ORNnuclei_adult_nSybUNC84GFP_P6_G5,20,NaN,5.711815,0.0,0.0,Plate #6 (unc84::GFP),136156,1,0.0,0.0,0.0,Ir_MARS20,unannotated
153,ORNnuclei_adult_nSybUNC84GFP_P8_I13,2,DM2,11.76347,3.7998528,10.834162,Plate #8 (unc84::GFP),541486,3,0.0,0.0,2.709359,Or_DM2,DM2
154,ORNnuclei_adult_nSybUNC84GFP_P9_G23,3,DC2,10.595365,0.0,0.0,Plate #9 (unc84::GFP),109953,11,0.0,0.0,10.960552,Or_DC2,DC2
155,ORNnuclei_adult_nSybUNC84GFP_P9_D22,22,DA1,12.189553,11.756246,13.089311,Plate #9 (unc84::GFP),372153,-1,0.0,0.0,10.221657,Or_MARS22,unannotated
156,ORNnuclei_adult_nSybUNC84GFP_P5_I19,1,DM4,4.8194747,6.3699665,0.0,Plate #5 (unc84::GFP),403874,2,0.0,0.0,12.031175,Or_DM4,DM4
157,ORNnuclei_adult_nSybUNC84GFP_P3_P9,0,NaN,12.2570305,0.0,3.4497652,Plate #3 (unc84::GFP),100740,0,0.0,0.0,0.0,Gr_V,V
158,ORNnuclei_adult_nSybUNC84GFP_P6_H9,5,DA1,0.0,0.0,9.448531,Plate #6 (unc84::GFP),379819,4,0.0,0.0,11.492514,Or_DA1,DA1
159,ORNnuclei_adult_nSybUNC84GFP_P5_L20,7,DC1,8.136634,6.127619,9.355658,Plate #5 (unc84::GFP),1683128,15,0.0,0.0,3.0231812,Or_DC1,DC1
160,ORN_10day_nuclei_P3_P9,22,NaN,14.745045,10.026442,15.815243,Plate #3 (lam::GFP),501948,12,0.0,9.887697,0.0,Or_MARS22,unannotated
161,ORNnuclei_adult_nSybUNC84GFP_P6_H3,0,V,11.057145,6.40912,5.147917,Plate #6 (unc84::GFP),464374,0,0.0,0.0,8.9737,Gr_V,V
162,ORN_10day_nuclei_P3_F15,17,NaN,11.932311,0.0,9.8366165,Plate #3 (lam::GFP),961287,-1,0.0,0.0,1.6231852,Or_VA1d,VA1d
163,ORNnuclei_adult_nSybUNC84GFP_P1_I1,12,"DL2v/d, DP1l, DC4/DP1m",8.713903,4.5467224,5.1584783,Plate #1 (unc84::GFP),1296251,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
164,ORNnuclei_adult_nSybUNC84GFP_P8_B3,23,NaN,13.6789055,12.631093,11.867611,Plate #8 (unc84::GFP),588084,-1,0.0,0.0,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
165,ORNnuclei_adult_nSybUNC84GFP_P6_A24,26,DL5,8.114301,0.0,9.235808,Plate #6 (unc84::GFP),181089,14,0.0,0.0,8.302695,Or_DL5,DL5
166,ORNnuclei_adult_nSybUNC84GFP_P5_H6,7,DC1,10.791347,0.0,7.209544,Plate #5 (unc84::GFP),421742,-1,0.0,0.0,9.184687,Or_DC1,DC1
167,ORNnuclei_adult_nSybUNC84GFP_P6_D12,5,DA1,9.685095,0.0,5.2997775,Plate #6 (unc84::GFP),312577,4,0.0,0.0,11.39764,Or_DA1,DA1
168,ORNnuclei_adult_nSybUNC84GFP_P10_O3,5,DA1,0.0,0.0,5.4477177,Plate #10 (unc84::GFP),164149,4,0.0,0.0,11.876432,Or_DA1,DA1
169,ORNnuclei_adult_nSybUNC84GFP_P6_B4,13,"DL2v/d, DP1l, DC4/DP1m",12.8595295,0.0,9.979963,Plate #6 (unc84::GFP),368727,1,0.0,0.0,6.2138314,Ir_DP1m_DC4,DP1m_DC4
170,ORNnuclei_adult_nSybUNC84GFP_P7_A7,12,"DL2v/d, DP1l, DC4/DP1m",0.0,3.3500142,0.0,Plate #7 (unc84::GFP),108736,1,0.0,0.0,10.468904,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
171,ORNnuclei_adult_nSybUNC84GFP_P6_B2,7,DC1,10.033994,6.479026,7.9604187,Plate #6 (unc84::GFP),181399,-1,0.0,0.0,13.466407,Or_DC1,DC1
172,ORNnuclei_adult_nSybUNC84GFP_P6_B17,24,VM1/VL1,12.833894,11.600409,8.527755,Plate #6 (unc84::GFP),81506,1,0.0,0.0,4.6745777,Or_MARS24,unannotated
173,ORNnuclei_adult_nSybUNC84GFP_P6_K7,18,NaN,10.340965,6.462471,10.108237,Plate #6 (unc84::GFP),424382,1,0.0,0.0,0.0,Ir_VP4_VP1d,VP4_VP1d_VP2
174,ORNnuclei_adult_nSybUNC84GFP_P3_I1,5,DA1,4.854153,3.1664011,3.1664011,Plate #3 (unc84::GFP),250688,4,0.0,2.318757,10.504823,Or_DA1,DA1
175,ORNnuclei_adult_nSybUNC84GFP_P1_J10,13,"DL2v/d, DP1l, DC4/DP1m",8.806859,0.0,0.0,Plate #1 (unc84::GFP),1284559,1,0.0,0.0,8.672933,Ir_DP1m_DC4,DP1m_DC4
176,ORNnuclei_adult_nSybUNC84GFP_P3_P7,2,DM2,11.528684,0.0,0.0,Plate #3 (unc84::GFP),243781,3,0.0,0.0,2.351075,Or_DM2,DM2
177,ORN_10day_nuclei_P2_F24,23,DL3/DA4m,11.0265255,0.0,0.0,Plate #2 (lam::GFP),1128056,-1,0.0,0.0,9.287903,Or_VA6_DC3_DM3,VA6_DC3_DM3
178,ORN_10day_nuclei_P2_O19,25,NaN,12.804306,3.3241837,12.583792,Plate #2 (lam::GFP),1220101,-1,0.0,0.0,10.517308,Or_MARS25,unannotated
179,ORNnuclei_adult_nSybUNC84GFP_P1_N20,13,NaN,10.62894,0.0,0.0,Plate #1 (unc84::GFP),60030,1,0.0,0.0,5.1008377,Ir_DP1m_DC4,DP1m_DC4
180,ORNnuclei_adult_nSybUNC84GFP_P9_F9,2,DM2,7.7561088,4.393486,0.0,Plate #9 (unc84::GFP),199830,3,0.0,0.0,3.460547,Or_DM2,DM2
181,ORN_10day_nuclei_P2_C10,6,NaN,12.782996,9.333828,10.213336,Plate #2 (lam::GFP),1240104,1,0.0,0.0,0.0,Ir_VP1l_VP3,VP1l_VP3
182,ORNnuclei_adult_nSybUNC84GFP_P9_K15,22,NaN,13.597159,8.424813,2.3174052,Plate #9 (unc84::GFP),250982,12,0.0,0.0,0.0,Or_MARS22,unannotated
183,ORN_10day_nuclei_P2_K12,22,NaN,11.411182,9.098131,12.881017,Plate #2 (lam::GFP),1327148,1,0.0,0.0,0.0,Or_MARS22,unannotated
184,ORNnuclei_adult_nSybUNC84GFP_P7_H2,24,DM4,10.118662,0.0,0.0,Plate #7 (unc84::GFP),139541,17,0.0,0.0,12.156705,Or_MARS24,unannotated
185,ORNnuclei_adult_nSybUNC84GFP_P9_D2,20,NaN,10.03071,0.0,0.8510955,Plate #9 (unc84::GFP),1243982,1,0.0,0.0,0.8510955,Ir_MARS20,unannotated
186,ORNnuclei_adult_nSybUNC84GFP_P5_O20,20,NaN,8.875785,0.0,7.5244236,Plate #5 (unc84::GFP),136530,1,0.0,0.0,0.0,Ir_MARS20,unannotated
187,ORNnuclei_adult_nSybUNC84GFP_P2_N3,24,VM1/VL1,0.0,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),81003,-1,0.0,0.0,4.68316,Or_MARS24,unannotated
188,ORNnuclei_adult_nSybUNC84GFP_P9_N4,1,DM4,13.451326,10.112272,7.564024,Plate #9 (unc84::GFP),212502,5,0.0,0.0,4.616428,Or_DM4,DM4
189,ORNnuclei_adult_nSybUNC84GFP_P9_H8,0,V,13.894304,11.273381,0.0,Plate #9 (unc84::GFP),660796,0,0.0,0.0,10.516081,Gr_V,V
190,ORN_10day_nuclei_P2_O9,14,NaN,10.206681,0.0,4.814372,Plate #2 (lam::GFP),1731983,19,0.0,0.0,0.0,Or_DM1,DM1
191,ORN_10day_nuclei_P3_H20,22,NaN,13.28113,7.8558526,12.05477,Plate #3 (lam::GFP),255790,12,0.0,0.0,3.140601,Or_MARS22,unannotated
192,ORNnuclei_adult_nSybUNC84GFP_P9_H14,15,NaN,12.886697,11.375999,13.479802,Plate #9 (unc84::GFP),108026,12,0.0,0.0,0.0,Or_VA2,VA2
193,ORN_10day_nuclei_P3_D21,22,NaN,11.035185,7.0183406,13.759267,Plate #3 (lam::GFP),1041686,12,0.0,0.0,0.0,Or_MARS22,unannotated
194,ORNnuclei_adult_nSybUNC84GFP_P7_J9,2,DM2,0.0,0.0,0.0,Plate #7 (unc84::GFP),79150,3,0.0,0.0,12.511263,Or_DM2,DM2
195,ORNnuclei_adult_nSybUNC84GFP_P10_J15,24,NaN,13.62885,14.930373,0.0,Plate #10 (unc84::GFP),345161,20,0.0,0.0,0.0,Or_MARS24,unannotated
196,ORNnuclei_adult_nSybUNC84GFP_P2_M7,2,DM2,9.995866,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),736224,3,0.0,0.0,11.102435,Or_DM2,DM2
197,ORNnuclei_adult_nSybUNC84GFP_P3_D24,1,DM4,12.643821,0.0,13.304611,Plate #3 (unc84::GFP),102206,2,0.0,3.4308422,3.4308422,Or_DM4,DM4
198,ORNnuclei_adult_nSybUNC84GFP_P9_L18,24,VM3,10.443692,7.4179497,5.711463,Plate #9 (unc84::GFP),252924,-1,0.0,0.0,7.744853,Or_MARS24,unannotated
199,ORNnuclei_adult_nSybUNC84GFP_P9_I15,26,DL5,7.986656,9.579981,8.360099,Plate #9 (unc84::GFP),467062,14,0.0,0.0,7.832577,Or_DL5,DL5
200,ORNnuclei_adult_nSybUNC84GFP_P10_J10,15,DM1/VA2,10.112914,0.0,0.0,Plate #10 (unc84::GFP),58751,5,0.0,0.0,0.0,Or_VA2,VA2
201,ORNnuclei_adult_nSybUNC84GFP_P8_H2,5,DA1,7.5058556,8.388551,6.858308,Plate #8 (unc84::GFP),182567,4,0.0,0.0,13.197648,Or_DA1,DA1
202,ORNnuclei_adult_nSybUNC84GFP_P5_O15,12,"DL2v/d, DP1l, DC4/DP1m",8.619835,0.0,0.0,Plate #5 (unc84::GFP),1162094,1,0.0,0.0,10.367449,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
203,ORNnuclei_adult_nSybUNC84GFP_P7_G7,25,DA1,12.57211,7.465063,12.199114,Plate #7 (unc84::GFP),165065,12,0.0,0.0,2.8193042,Or_MARS25,unannotated
204,ORNnuclei_adult_nSybUNC84GFP_P9_M7,4,VA1v,8.209191,0.0,0.0,Plate #9 (unc84::GFP),467882,10,0.0,0.0,5.5198913,Or_VA1v,VA1v
205,ORNnuclei_adult_nSybUNC84GFP_P1_M11,0,V,13.671324,0.0,8.919309,Plate #1 (unc84::GFP),151092,-1,0.0,0.0,10.7880125,Gr_V,V
206,ORN_10day_nuclei_P2_F10,2,DM2,11.175206,0.0,7.289967,Plate #2 (lam::GFP),572368,3,0.0,0.0,0.0,Or_DM2,DM2
207,ORNnuclei_adult_nSybUNC84GFP_P7_L4,23,VA6/DC3,3.5118794,0.0,1.4512993,Plate #7 (unc84::GFP),576521,22,0.0,0.0,7.4322886,Or_VA6_DC3_DM3,VA6_DC3_DM3
208,ORN_10day_nuclei_P2_P9,22,NaN,14.338122,9.477462,11.231089,Plate #2 (lam::GFP),1369664,12,0.0,0.0,1.2987827,Or_MARS22,unannotated
209,ORNnuclei_adult_nSybUNC84GFP_P5_L2,14,DM1/VA2,11.155561,9.472588,0.0,Plate #5 (unc84::GFP),362253,-1,0.0,0.0,10.853727,Or_DM1,DM1
210,ORNnuclei_adult_nSybUNC84GFP_P8_C19,24,DM3,10.337541,0.0,0.0,Plate #8 (unc84::GFP),176344,19,0.0,0.0,4.1709027,Or_MARS24,unannotated
211,ORNnuclei_adult_nSybUNC84GFP_P5_K13,13,"DL2v/d, DP1l, DC4/DP1m",4.440499,0.0,1.1048279,Plate #5 (unc84::GFP),869012,1,0.0,0.0,6.5577974,Ir_DP1m_DC4,DP1m_DC4
212,ORNnuclei_adult_nSybUNC84GFP_P10_N15,5,DA1,10.634019,0.0,8.522166,Plate #10 (unc84::GFP),501849,4,0.0,0.0,12.157382,Or_DA1,DA1
213,ORN_10day_nuclei_P3_F20,7,DC1,9.680127,7.537292,9.699264,Plate #3 (lam::GFP),1369348,15,0.0,0.0,9.904469,Or_DC1,DC1
214,ORNnuclei_adult_nSybUNC84GFP_P10_D4,9,VM1/VL1,6.184155,0.0,0.0,Plate #10 (unc84::GFP),655384,1,0.0,9.457131,0.0,Ir_MARS9,unannotated
215,ORNnuclei_adult_nSybUNC84GFP_P8_J16,14,DM1/VA2,0.0,7.390685,0.0,Plate #8 (unc84::GFP),191835,6,0.0,0.0,3.5142014,Or_DM1,DM1
216,ORNnuclei_adult_nSybUNC84GFP_P6_J2,11,VA5/D,8.2474575,0.0,8.857079,Plate #6 (unc84::GFP),1495538,18,0.0,0.0,0.0,Or_VM3_VA5,VM3_VA5
217,ORNnuclei_adult_nSybUNC84GFP_P7_K21,22,NaN,15.311546,12.629479,14.742198,Plate #7 (unc84::GFP),61084,12,0.0,0.0,4.1186004,Or_MARS22,unannotated
218,ORN_10day_nuclei_P2_G1,4,VA1v,12.123103,7.188414,7.7603726,Plate #2 (lam::GFP),1366862,10,0.0,0.0,0.792108,Or_VA1v,VA1v
219,ORNnuclei_adult_nSybUNC84GFP_P8_G3,0,V,6.0124784,0.0,0.0,Plate #8 (unc84::GFP),94405,0,0.0,0.0,7.1158714,Gr_V,V
220,ORNnuclei_adult_nSybUNC84GFP_P2_G10,18,NaN,14.090445,0.0,4.941689,Plate #2 (unc84::GFP) (unc84::GFP),201800,1,0.0,0.0,4.3800097,Ir_VP4_VP1d,VP4_VP1d_VP2
221,ORNnuclei_adult_nSybUNC84GFP_P3_J2,14,DM1/VA2,0.0,0.0,0.0,Plate #3 (unc84::GFP),220651,6,0.0,2.4678125,0.0,Or_DM1,DM1
222,ORNnuclei_adult_nSybUNC84GFP_P7_M4,9,VM1/VL1,0.0,0.0,6.246469,Plate #7 (unc84::GFP),106776,1,0.0,5.5797534,0.0,Ir_MARS9,unannotated
223,ORN_10day_nuclei_P3_C3,14,DM1/VA2,10.084087,0.0,9.300933,Plate #3 (lam::GFP),936874,7,0.0,0.0,7.7009363,Or_DM1,DM1
224,ORNnuclei_adult_nSybUNC84GFP_P8_E7,14,DM1/VA2,2.8431635,5.127945,0.0,Plate #8 (unc84::GFP),647677,7,0.0,0.0,8.201419,Or_DM1,DM1
225,ORN_10day_nuclei_P2_E1,22,DA3?,13.810836,7.979506,14.727759,Plate #2 (lam::GFP),1384308,12,0.0,0.0,1.6631842,Or_MARS22,unannotated
226,ORNnuclei_adult_nSybUNC84GFP_P8_L9,3,DC2,9.445065,1.8585801,5.427073,Plate #8 (unc84::GFP),380734,11,0.0,0.0,13.104115,Or_DC2,DC2
227,ORNnuclei_adult_nSybUNC84GFP_P8_K10,5,DA1,8.077932,3.820909,6.7286987,Plate #8 (unc84::GFP),152298,4,0.0,0.0,12.101222,Or_DA1,DA1
228,ORN_10day_nuclei_P2_F2,13,"DL2v/d, DP1l, DC4/DP1m",10.374327,0.0,7.010627,Plate #2 (lam::GFP),1023867,1,0.0,0.0,0.0,Ir_DP1m_DC4,DP1m_DC4
229,ORNnuclei_adult_nSybUNC84GFP_P1_O7,7,DC1,7.2865386,0.0,0.0,Plate #1 (unc84::GFP),489934,22,0.0,0.0,12.200824,Or_DC1,DC1
230,ORNnuclei_adult_nSybUNC84GFP_P6_E20,14,DM1/VA2,10.971841,10.835165,10.505101,Plate #6 (unc84::GFP),380091,7,0.0,0.0,3.1526453,Or_DM1,DM1
231,ORNnuclei_adult_nSybUNC84GFP_P5_I6,14,DM1/VA2,8.227151,0.0,6.271084,Plate #5 (unc84::GFP),957632,7,0.0,0.0,3.3782594,Or_DM1,DM1
232,ORNnuclei_adult_nSybUNC84GFP_P7_J16,5,DA1,6.3555036,2.5981815,4.0148625,Plate #7 (unc84::GFP),197815,4,0.0,0.0,12.39874,Or_DA1,DA1
233,ORNnuclei_adult_nSybUNC84GFP_P7_K16,2,DM2,9.17119,0.0,0.0,Plate #7 (unc84::GFP),92093,3,0.0,0.0,6.2669764,Or_DM2,DM2
234,ORNnuclei_adult_nSybUNC84GFP_P7_K22,26,DL5,9.30093,0.0,0.0,Plate #7 (unc84::GFP),296942,14,0.0,0.0,6.5743213,Or_DL5,DL5
235,ORNnuclei_adult_nSybUNC84GFP_P2_K10,9,VM1/VL1,13.980633,11.283303,0.0,Plate #2 (unc84::GFP) (unc84::GFP),3624108,1,0.0,0.0,1.0729426,Ir_MARS9,unannotated
236,ORNnuclei_adult_nSybUNC84GFP_P7_G10,23,VA6/DC3,0.0,0.0,0.0,Plate #7 (unc84::GFP),287033,23,0.0,0.0,2.1647606,Or_VA6_DC3_DM3,VA6_DC3_DM3
237,ORNnuclei_adult_nSybUNC84GFP_P8_O12,14,DM1/VA2,13.337484,10.149671,6.0420947,Plate #8 (unc84::GFP),693429,7,0.0,0.0,0.0,Or_DM1,DM1
238,ORNnuclei_adult_nSybUNC84GFP_P2_L6,2,DM2,5.0456524,0.0,3.8630111,Plate #2 (unc84::GFP) (unc84::GFP),1623539,3,0.0,0.0,8.664168,Or_DM2,DM2
239,ORNnuclei_adult_nSybUNC84GFP_P7_H23,10,VA5/D,12.39094,5.413692,9.553959,Plate #7 (unc84::GFP),720688,19,0.0,0.0,0.0,Or_D,D
240,ORNnuclei_adult_nSybUNC84GFP_P3_N5,12,"DL2v/d, DP1l, DC4/DP1m",14.907495,11.7596655,11.701524,Plate #3 (unc84::GFP),613305,1,0.0,0.0,1.3953426,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
241,ORNnuclei_adult_nSybUNC84GFP_P8_L8,3,DC2,11.969644,6.1927075,6.4655967,Plate #8 (unc84::GFP),1247470,11,0.0,0.0,10.333165,Or_DC2,DC2
242,ORN_10day_nuclei_P3_I9,22,NaN,11.671707,8.184295,15.35414,Plate #3 (lam::GFP),1293626,12,0.0,0.0,0.0,Or_MARS22,unannotated
243,ORNnuclei_adult_nSybUNC84GFP_P6_B3,4,VA1v,11.544416,9.1932535,11.932623,Plate #6 (unc84::GFP),109516,10,0.0,0.0,5.543973,Or_VA1v,VA1v
244,ORNnuclei_adult_nSybUNC84GFP_P6_D7,0,V,7.7132797,0.0,0.0,Plate #6 (unc84::GFP),105334,0,0.0,0.0,0.0,Gr_V,V
245,ORNnuclei_adult_nSybUNC84GFP_P5_E10,21,NaN,11.556307,0.0,4.77961,Plate #5 (unc84::GFP),302267,1,0.0,0.0,2.1071298,Ir_MARS21,unannotated
246,ORNnuclei_adult_nSybUNC84GFP_P8_E6,14,DM1/VA2,11.908687,4.7533646,0.0,Plate #8 (unc84::GFP),423541,7,0.0,0.0,5.3623924,Or_DM1,DM1
247,ORNnuclei_adult_nSybUNC84GFP_P5_H15,12,"DL2v/d, DP1l, DC4/DP1m",2.2867095,5.7895174,2.2867095,Plate #5 (unc84::GFP),515541,1,0.0,0.0,3.1307397,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
248,ORNnuclei_adult_nSybUNC84GFP_P10_G15,22,NaN,14.377482,11.881763,1.9625928,Plate #10 (unc84::GFP),345111,12,0.0,0.0,0.0,Or_MARS22,unannotated
249,ORNnuclei_adult_nSybUNC84GFP_P5_G20,22,DM4,5.1793222,3.671869,12.343797,Plate #5 (unc84::GFP),170284,12,0.0,0.0,2.780844,Or_MARS22,unannotated
250,ORNnuclei_adult_nSybUNC84GFP_P6_H23,12,"DL2v/d, DP1l, DC4/DP1m",12.108468,9.63204,10.35938,Plate #6 (unc84::GFP),738194,1,0.0,0.0,1.8911527,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
251,ORNnuclei_adult_nSybUNC84GFP_P2_P12,4,VA1v,8.59473,3.2101736,5.6249337,Plate #2 (unc84::GFP) (unc84::GFP),848010,10,0.0,0.0,0.0,Or_VA1v,VA1v
252,ORNnuclei_adult_nSybUNC84GFP_P6_J8,12,"DL2v/d, DP1l, DC4/DP1m",0.0,0.0,0.0,Plate #6 (unc84::GFP),129992,1,0.0,0.0,10.999493,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
253,ORNnuclei_adult_nSybUNC84GFP_P5_L13,6,NaN,14.311185,11.773067,13.443747,Plate #5 (unc84::GFP),519603,12,0.0,0.0,0.0,Ir_VP1l_VP3,VP1l_VP3
254,ORN_10day_nuclei_P3_D18,16,DL3/DA4m,9.394964,0.0,10.434341,Plate #3 (lam::GFP),548916,8,0.0,0.0,0.0,Or_DL3,DL3
255,ORNnuclei_adult_nSybUNC84GFP_P7_F14,7,DC1,11.728055,2.934163,6.9530077,Plate #7 (unc84::GFP),301063,15,0.0,0.0,11.475521,Or_DC1,DC1
256,ORNnuclei_adult_nSybUNC84GFP_P5_N20,9,VM1/VL1,8.309875,8.098675,6.167387,Plate #5 (unc84::GFP),578496,1,0.0,0.0,1.4481717,Ir_MARS9,unannotated
257,ORNnuclei_adult_nSybUNC84GFP_P1_O8,7,DC1,9.7801285,9.871418,12.308017,Plate #1 (unc84::GFP),1793341,15,0.0,0.0,12.285794,Or_DC1,DC1
258,ORN_10day_nuclei_P2_B4,4,VA1v,11.277247,0.0,12.168096,Plate #2 (lam::GFP),113667,10,0.0,0.0,0.0,Or_VA1v,VA1v
259,ORNnuclei_adult_nSybUNC84GFP_P1_I10,5,DA1,10.330311,1.0884786,13.147491,Plate #1 (unc84::GFP),887708,4,0.0,0.0,0.0,Or_DA1,DA1
260,ORN_10day_nuclei_P2_F11,15,DM1/VA2,9.042667,0.0,2.2756343,Plate #2 (lam::GFP),520548,5,0.0,0.0,2.7576969,Or_VA2,VA2
261,ORN_10day_nuclei_P3_M14,3,DC2,10.279272,0.0,10.283832,Plate #3 (lam::GFP),762659,11,0.0,0.0,8.756174,Or_DC2,DC2
262,ORNnuclei_adult_nSybUNC84GFP_P6_B22,4,VA1v,9.510476,0.0,0.0,Plate #6 (unc84::GFP),98853,10,0.0,0.0,11.12058,Or_VA1v,VA1v
263,ORNnuclei_adult_nSybUNC84GFP_P10_E3,14,DM1/VA2,11.032895,0.0,0.0,Plate #10 (unc84::GFP),537667,-1,0.0,0.0,2.7180135,Or_DM1,DM1
264,ORNnuclei_adult_nSybUNC84GFP_P10_I22,9,VM1/VL1,7.9836507,0.0,0.0,Plate #10 (unc84::GFP),99161,1,0.0,0.0,0.0,Ir_MARS9,unannotated
265,ORNnuclei_adult_nSybUNC84GFP_P6_E13,20,NaN,8.178694,0.0,2.0855763,Plate #6 (unc84::GFP),308219,1,0.0,0.0,3.805064,Ir_MARS20,unannotated
266,ORNnuclei_adult_nSybUNC84GFP_P2_H11,11,DM2,11.410537,0.0,1.6933744,Plate #2 (unc84::GFP) (unc84::GFP),895206,17,0.0,0.0,6.8997617,Or_VM3_VA5,VM3_VA5
267,ORN_10day_nuclei_P2_J13,19,VM1/VL1,11.3160925,0.0,12.58974,Plate #2 (lam::GFP),1279493,12,0.0,10.137562,2.295076,Ir_VL1_VM1,VL1_VM1
268,ORNnuclei_adult_nSybUNC84GFP_P5_E12,19,NaN,10.682527,9.9195795,10.973668,Plate #5 (unc84::GFP),133336,-1,0.0,0.0,11.898762,Ir_VL1_VM1,VL1_VM1
269,ORNnuclei_adult_nSybUNC84GFP_P7_M10,24,VM3,10.775277,0.0,3.9631617,Plate #7 (unc84::GFP),411054,17,0.0,0.0,0.0,Or_MARS24,unannotated
270,ORNnuclei_adult_nSybUNC84GFP_P6_K11,1,DM4,12.434233,10.239507,9.872308,Plate #6 (unc84::GFP),618417,2,0.0,0.0,11.236978,Or_DM4,DM4
271,ORNnuclei_adult_nSybUNC84GFP_P5_L24,9,VM1/VL1,7.8630724,0.0,3.95315,Plate #5 (unc84::GFP),138038,1,0.0,4.9058094,0.0,Ir_MARS9,unannotated
272,ORNnuclei_adult_nSybUNC84GFP_P6_N17,12,"DL2v/d, DP1l, DC4/DP1m",4.9777894,0.0,8.895126,Plate #6 (unc84::GFP),458849,1,0.0,6.6617904,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
273,ORNnuclei_adult_nSybUNC84GFP_P8_J18,1,DM4,0.0,0.0,3.8970447,Plate #8 (unc84::GFP),791482,2,0.0,0.0,7.979723,Or_DM4,DM4
274,ORNnuclei_adult_nSybUNC84GFP_P2_C15,9,VM1/VL1,12.682494,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),560042,1,0.0,0.0,0.0,Ir_MARS9,unannotated
